particulars,uom,unit_cost,supply_code,specifications,category_item_id,category_item_budget_id,category_group_id,is_ppmp
"Long nose pliers 7""",PIECE,487.18,AT-076,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Long nose; heavy duty,PIECE,442.89,AT-077,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Long screw driver flat screw,PIECE,1417.25,AT-078,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Lower ball joint,PIECE,1771.56,AT-079,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
MINERAL SET UP,LOT,40262.75,PM-032,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
MS-3B Heat sink,PIECE,55,EM-390,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
MS-3B Heat sink,PIECE,55,EM-389,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Magnetic Switch,UNIT,3850,PM-117,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
"Marine Plywood; 4' x 8' x 1""",PIECE,1240.1,CP-109,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Mast (Maso),PIECE,1417.25,CP-110,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Master Clutch Assembley; heavy duty,PIECE,2125.87,AT-080,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Measuring ;50 meters measuring tape (ground),PIECE,1600,38SE,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Mechanical Tools  (Heavy Duty),SET,4400,EM-662,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Meral Stud,PIECE,150,CP-506,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Metal Primer,GALLON,7352.71,CP-270,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Metal; primer,GALLON,605,CP-427,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Meter Base (Round Type; Class 100A),PIECE,770,EM-512,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Meter Base (Round Type; Class 100A),PIECE,770,EM-499,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Mono filament nylon cord (#15mm),ROLL,1098.08,OTS-610,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Motorcycle Chain Set,SET,4026.28,AT-084,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Motorcycle Speedometer cable,PIECE,531.47,AT-086,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Motorcycle Tune-up,MAD,354.31,AT-087,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Motorcycle horn,PIECE,885.79,AT-085,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Motorcycle with side car (Tricycle),SET,241576.5,AT-088,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
"Moulding; PVC 1/2""x1/2""x8'",LENGTH,88.58,EM-121,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
"Moulding; PVC 3/4""x3/4""x8'",LENGTH,146.15,EM-122,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Muffler; heavy duty,PIECE,5314.68,AT-089,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Multi purpose grease,KILO,550,AG-092,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Multi testers (Voltmeter-Ohmeter-Ammeter),UNIT,2200,EM-666,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Multi-tool (pliers; folding knife; small saw; metal file; hole punch; head screw driver; wood saw; wire cutter; scissors),SET,1610.51,51OE-142,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Multifunctional indoor small ladder 4 steps thickened stairs stool,UNIT,3000,51OE,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
NA52W PNP output transistor Q9,PIECE,220,EM-401,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
NAIL CUTTER,DOZEN,126.5,CP-625,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
NE555; Timer IC; U1,PIECE,99,EM-461,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
NIpple - 3/4;1/2.1,PIECE,331.29,PM-033,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Nail 4 inch,UNIT,110,CP-519,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Nail 4inch,PIECE,161.05,CP-305,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Nail Remover (Bara de Kabra),PIECE,496.05,CP-122,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
"Nails 2""",KG,90.77,CP-261,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
"Nails 3""",KG,90.77,CP-262,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
"Nails 4""",KG,90.77,CP-263,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Navy Blue Latex Paint (Gloss),GALLON,650,CP-134,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Nema 3R,UNIT,770,PM-119,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Nylon 3.0mm (Grass Cutter),KILO,620.04,CP-123,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Nylon Rope (#12),ROLL,5124.35,OTS-604,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Nylon Rope (2mm),ROLL,732.05,OTS-603,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
ORIA Precision Screwdriver Set Upgraded 130 in 1 Cellphone Repair Tools Set Magnetic Screw Driver Bits with Magnetizer for Cellphone PC Computer Disassemble Hand Tool Kit Opening Tool,UNIT,1210,28CA,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Oil Filter (LF3349),PIECE,880,OTS-572,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Oil Seal,PIECE,475.84,AT-092,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Oil filter,PIECE,974.37,AT-091,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Olderless connector,PIECE,1364.11,EM-123,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
One Gang Switch (Complete Assembly),SET,132,EM-500,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
"Original Crescent Plier 9""",PIECE,4831.53,CP-127,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
"Original Crescent long nose 7""",PIECE,2093.66,CP-126,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Overhauling Gasket,PIECE,512.43,AT-093,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
PCB 5” x 6”,PIECE,220,EM-454,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
PE Connector 1 3/4,UNIT,220,PM-122,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
PE Connector 1/2,UNIT,220,PM-121,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
PE Female Adoptor; #1,PIECE,243.6,PM-044,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
PE Female Adoptor; #1/2,PIECE,233.85,PM-045,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
PE Female Adoptor; #3/4,PIECE,120.82,PM-046,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
PE Female elbow; #1,PIECE,185.14,PM-047,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
PE Female elbow; #1/2,PIECE,233.85,PM-048,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
PE Female elbow; #3/4,PIECE,142.26,PM-049,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
"PE Male connector 1 3/4""",UNIT,107.18,CP-603,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
PE PVC straight connector; coupling # 1/2,PIECE,200,EM-336,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
PE PVC straight connector; coupling # 3/4,PIECE,200,EM-337,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
PE Pipe,METER,58.45,PM-056,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
PE Plastic Screen # 1”,ROLL,4685.12,OTS-602,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
PE Reducing Conector #3/4 to 1/2,PIECE,370.26,PM-057,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
PE TEE; #1,PIECE,185.14,PM-058,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
PE TEE; #1/2,PIECE,350.77,PM-059,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
PE TEE; #3/4,PIECE,389.74,PM-060,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
PE Tubing,PIECE,97.44,PM-061,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
PE elbow; #1,PIECE,263.09,PM-041,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
PE elbow; #1/2,PIECE,288.42,PM-042,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
PE elbow; #3/4,PIECE,185.14,PM-043,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
PE female TEE; #1,PIECE,185.14,PM-050,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
PE female TEE; #1/2,PIECE,233.85,PM-051,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
PE female TEE; #3/4,PIECE,185.14,PM-052,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
PE male Adoptor; #1,PIECE,120.82,PM-053,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
PE male Adoptor; #1/2,PIECE,233.85,PM-054,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
PE male Adoptor; #3/4,PIECE,107.18,PM-055,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
POTASSIUM IODINE 100g,GRAMS,5989.5,LES-014,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
PPR Heater,PIECE,2500,EM-675,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
PVC (T) #4,PIECE,84.7,PM-099,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
PVC (T) 1/2 with Thread,PIECE,528,PM-105,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
PVC Adapter (½ diameter - PVC),PIECE,16.5,EM-658,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
PVC Blue #1/2,LENGTH,96.8,PM-104,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
PVC Door with Jamb,SET,2000,CP-508,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
PVC Elbow 45 degree #4,PIECE,57.2,PM-100,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
PVC Elbow 90 degree #4,PIECE,57.2,PM-101,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
PVC Elbow blue 1 3/4,UNIT,110,PM-124,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
PVC Elbow blue 1/2,UNIT,110,PM-123,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
PVC door,UNIT,2164.8,CP-448,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
PVC male adoptor 1/2,PIECE,15,CP-246,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Padlock; 100mm; brass; heavy duty,PIECE,487.18,CP-128,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Padlock; 20mm; brass; heavy duty,PIECE,233.85,CP-129,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Padlock; 30mm; brass; heavy duty,PIECE,292.31,CP-130,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Padlock; 50mm; brass; heavy duty,PIECE,389.74,CP-131,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Padlock;big size; Heavy Duty,PIECE,797.21,CP-132,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
"Paint Brush 1""",PIECE,40,OTS-100025,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
"Paint Brush 2""",PIECE,82.5,OTS-100021,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Paint Tray,PIECE,165,OTS-100022,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Paint White enamel; 1 liter,GALLON,852.5,CP-138,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Paint brush,PIECE,60.5,CP-428,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Paint brush (2),PIECE,49.5,CP-247,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Paint enamel; chicolate brown;1 gal,GALLON,1045,CP-248,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Paint roller; with tray,SET,385,CP-136,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Paint thinner;1L,GALLON,220,CP-137,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Paint; Enamel; semi gloss; 4 liter,CAN,1098.36,CP-140,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Paint; chocolate brown; latex; 1 lieter,CAN,935,CP-139,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Panel Board (Plug-in; 16” x 12” x 6” w/ one 60 AT MCB and 4 branches (2P- 15AT & 20AT & 30AT)),PIECE,2860,EM-657,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Panel Door with Jamb,SET,5100,CP-509,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Panel pin; kalabites,PACK,44.3,CP-141,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Parafit 1mx3m,PIECE,446.56,CP-266,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Phenolic Board 1/2x 4x8,PIECE,2370.38,CP-275,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Piston,PIECE,1024.87,AT-094,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Piston ring,PIECE,5363,AT-095,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Pitman Arm Assembley; heavy duty,PIECE,4428.91,AT-096,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Plain Long sleeve,PIECE,150,OTS-1010,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Plain Sheet,PIECE,1464.1,OTS-608,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Plain sheet,UNIT,1100,CP-452,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Plain sheet,SHEET,313.5,CP-419,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Planer blade  3inches; heavy duty,KILO,805.26,51OE-157,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Plankton Net  Assembly (Assorted Size: 15cm; 20cm; and 30cm in diameter (mesh size 30 unit micron),PIECE,16500,AG-607,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Planting Materials,LOT,14300,PM-001-A,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Plastic Case (model PSM),PIECE,55,EM-392,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Plastic Drum,PIECE,2420,OTS-601,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Plastic Molding (1-1/2 inches x 8),UNIT,154,EM-663,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Plier Complete Set- 1. Wire cutter: Since the main purpose of the wire cutter is to cut the steel wire; there will be a small gap in the jawto better extend the service life of the wire cutter.2. Needle-nose pliers: Needle-nose pliers are mainly used to cut thin single or multiple strands; peel off plastic insulation; etc.;can cut small parts by operating the cutting edge in a small working space.3. Diagonal pliers: Diagonal pliers have a high hardness and can be used to cut some hard materials. The pliers can be usedforcutting iron wire; hard materials such as steel.,UNIT,4831.53,EM-139,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Plier cutter,PIECE,442.89,AT-097,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Plier small and big; flat nose,PIECE,442.89,AT-098,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Pliers (assorted),UNIT,1650,EM-565,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Plumbing Materials,LOT,16105.1,RM-085,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Plywood Marine 5mmx4x8,KILO,724.74,CP-150,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Pollituf,LITER,440,CP-286,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Polo Shirts (Sublimated),PIECE,450,OTS-100013,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Polyethethylene Bottle (1 Litter),PIECE,16.5,AG-603,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Polytop,PIECE,1100,CP-511,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Pressure Gauge,PIECE,389.74,PM-064,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Pressure Washer/Power Sprayer Set 1.5HP Belt driven,UNIT,11000,AT-001,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Pressure switch,PIECE,1266.67,PM-067,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Pressurize Spray,UNIT,24200,PM-111,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Pruning saw; Heavy Duty,PIECE,1364.11,18GT-27,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Prunning Shears,PIECE,448.2,18GT-28,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Pull push tape rule; duty,PIECE,2923.09,CP-156,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Pulley #3,UNIT,966.31,CP-157,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Pulley #4,UNIT,1417.25,CP-158,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Pvc demale adoptor 1/2,PIECE,15,CP-244,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Quick Dry Ennamel,GALLON,966.31,CP-160,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
RAKE; HEAVY DUTY,UNIT,805.26,18GT-29,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
RATCHET PULLER WIRE GRIP,METER,19965,EM-221,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
RCA Jack (3way),PIECE,660,EM-456,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
RCA Jack (3way),PIECE,660,EM-456,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
RED PAINT,GALLON,880,CP-622,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Rack end inner; heavy duty,PIECE,1505.82,AT-103,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Rack end outer; heavy duty,PIECE,1505.82,AT-104,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Radiator Hose; Lower,PIECE,1062.94,AT-106,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Radiator Hose; Upper,PIECE,1062.94,AT-107,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Radiator hose & clamp,PIECE,1014.62,AT-105,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Rare Fender and tale light,SET,1320,AT,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Rare Fender and tale light,PIECE,1320,AT-814,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Rear shock absorber,PIECE,3543.12,AT-108,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Reducer; #1/2x3/4,PIECE,594.37,PM-081,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
